nome;indicador_uf;estado_id;indicador_tipo_nome;ano;valor;esfera;segmento
MATO GROSSO DO SUL;MS;12;SAEB;2007;4.8;estadual;anos finais
MATO GROSSO DO SUL;MS;12;SAEB;2009;5.0;estadual;anos finais
MATO GROSSO DO SUL;MS;12;SAEB;2011;5.0;estadual;anos finais
MATO GROSSO DO SUL;MS;12;SAEB;2013;5.0;estadual;anos finais
MATO GROSSO DO SUL;MS;12;SAEB;2015;5.4;estadual;anos finais
MATO GROSSO DO SUL;MS;12;SAEB;2017;5.4;estadual;anos finais
MATO GROSSO DO SUL;MS;12;SAEB;2019;5.2;estadual;anos finais
MATO GROSSO DO SUL;MS;12;SAEB;2021;5.0;estadual;anos finais
MATO GROSSO DO SUL;MS;12;SAEB;2023;4.9;estadual;anos finais
MATO GROSSO DO SUL;MS;12;IDEB;2005;2.8;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;IDEB;2007;3.4;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;IDEB;2009;3.5;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;IDEB;2011;3.5;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;IDEB;2013;3.4;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;IDEB;2015;3.5;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;IDEB;2017;3.6;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;IDEB;2019;4.1;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;IDEB;2021;3.7;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;IDEB;2023;3.8;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;SAEB;2005;4.4;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;SAEB;2007;4.5;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;SAEB;2009;4.8;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;SAEB;2011;4.9;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;SAEB;2013;4.5;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;SAEB;2015;4.6;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;SAEB;2017;4.4;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;SAEB;2019;4.8;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;SAEB;2021;4.5;estadual;ensino médio
MATO GROSSO DO SUL;MS;12;SAEB;2023;4.5;estadual;ensino médio
MATO GROSSO;MT;18;IDEB;2005;3.6;estadual;ano iniciais
MATO GROSSO;MT;18;IDEB;2007;4.4;estadual;ano iniciais
MATO GROSSO;MT;18;IDEB;2009;4.9;estadual;ano iniciais
MATO GROSSO;MT;18;IDEB;2011;5.1;estadual;ano iniciais
MATO GROSSO;MT;18;IDEB;2013;5.1;estadual;ano iniciais
MATO GROSSO;MT;18;IDEB;2015;5.6;estadual;ano iniciais
MATO GROSSO;MT;18;IDEB;2017;5.8;estadual;ano iniciais
MATO GROSSO;MT;18;IDEB;2019;5.6;estadual;ano iniciais
MATO GROSSO;MT;18;IDEB;2021;5.5;estadual;ano iniciais
MATO GROSSO;MT;18;IDEB;2023;5.7;estadual;ano iniciais
MATO GROSSO;MT;18;SAEB;2005;4.3;estadual;ano iniciais
MATO GROSSO;MT;18;SAEB;2007;4.8;estadual;ano iniciais
MATO GROSSO;MT;18;SAEB;2009;5.1;estadual;ano iniciais
MATO GROSSO;MT;18;SAEB;2011;5.1;estadual;ano iniciais
MATO GROSSO;MT;18;SAEB;2013;5.2;estadual;ano iniciais
MATO GROSSO;MT;18;SAEB;2015;5.6;estadual;ano iniciais
MATO GROSSO;MT;18;SAEB;2017;5.8;estadual;ano iniciais
MATO GROSSO;MT;18;SAEB;2019;5.8;estadual;ano iniciais
MATO GROSSO;MT;18;SAEB;2021;5.6;estadual;ano iniciais
MATO GROSSO;MT;18;SAEB;2023;5.7;estadual;ano iniciais
MATO GROSSO;MT;18;IDEB;2005;2.9;estadual;anos finais
MATO GROSSO;MT;18;IDEB;2007;3.6;estadual;anos finais
MATO GROSSO;MT;18;IDEB;2009;4.2;estadual;anos finais
MATO GROSSO;MT;18;IDEB;2011;4.3;estadual;anos finais
MATO GROSSO;MT;18;IDEB;2013;4.2;estadual;anos finais
MATO GROSSO;MT;18;IDEB;2015;4.5;estadual;anos finais
MATO GROSSO;MT;18;IDEB;2017;4.6;estadual;anos finais
MATO GROSSO;MT;18;IDEB;2019;4.5;estadual;anos finais
MATO GROSSO;MT;18;IDEB;2021;4.7;estadual;anos finais
MATO GROSSO;MT;18;IDEB;2023;4.8;estadual;anos finais
MATO GROSSO;MT;18;SAEB;2005;4.2;estadual;anos finais
MATO GROSSO;MT;18;SAEB;2007;4.4;estadual;anos finais
MATO GROSSO;MT;18;SAEB;2009;4.7;estadual;anos finais
MATO GROSSO;MT;18;SAEB;2011;4.5;estadual;anos finais
MATO GROSSO;MT;18;SAEB;2013;4.4;estadual;anos finais
MATO GROSSO;MT;18;SAEB;2015;4.7;estadual;anos finais
MATO GROSSO;MT;18;SAEB;2017;4.8;estadual;anos finais
MATO GROSSO;MT;18;SAEB;2019;4.9;estadual;anos finais
MATO GROSSO;MT;18;SAEB;2021;4.9;estadual;anos finais
MATO GROSSO;MT;18;SAEB;2023;4.8;estadual;anos finais
MATO GROSSO;MT;18;IDEB;2005;2.6;estadual;ensino médio
MATO GROSSO;MT;18;IDEB;2007;3.0;estadual;ensino médio
MATO GROSSO;MT;18;IDEB;2009;2.9;estadual;ensino médio
MATO GROSSO;MT;18;IDEB;2011;3.1;estadual;ensino médio
MATO GROSSO;MT;18;IDEB;2013;2.7;estadual;ensino médio
MATO GROSSO;MT;18;IDEB;2015;3.0;estadual;ensino médio
MATO GROSSO;MT;18;IDEB;2017;3.2;estadual;ensino médio
MATO GROSSO;MT;18;IDEB;2019;3.4;estadual;ensino médio
MATO GROSSO;MT;18;IDEB;2021;3.6;estadual;ensino médio
MATO GROSSO;MT;18;IDEB;2023;4.2;estadual;ensino médio
MATO GROSSO;MT;18;SAEB;2005;4.0;estadual;ensino médio
MATO GROSSO;MT;18;SAEB;2007;4.0;estadual;ensino médio
MATO GROSSO;MT;18;SAEB;2009;4.1;estadual;ensino médio
MATO GROSSO;MT;18;SAEB;2011;4.2;estadual;ensino médio
MATO GROSSO;MT;18;SAEB;2013;4.0;estadual;ensino médio
MATO GROSSO;MT;18;SAEB;2015;4.2;estadual;ensino médio
MATO GROSSO;MT;18;SAEB;2017;4.2;estadual;ensino médio
MATO GROSSO;MT;18;SAEB;2019;4.4;estadual;ensino médio
MATO GROSSO;MT;18;SAEB;2021;4.3;estadual;ensino médio
MATO GROSSO;MT;18;SAEB;2023;4.3;estadual;ensino médio
PARA;PA;5;IDEB;2005;2.8;estadual;ano iniciais
PARA;PA;5;IDEB;2007;2.8;estadual;ano iniciais
PARA;PA;5;IDEB;2009;3.7;estadual;ano iniciais
PARA;PA;5;IDEB;2011;4.0;estadual;ano iniciais
PARA;PA;5;IDEB;2013;3.6;estadual;ano iniciais
PARA;PA;5;IDEB;2015;4.2;estadual;ano iniciais
PARA;PA;5;IDEB;2017;4.5;estadual;ano iniciais
PARA;PA;5;IDEB;2019;5.0;estadual;ano iniciais
PARA;PA;5;IDEB;2021;5.0;estadual;ano iniciais
PARA;PA;5;IDEB;2023;5.7;estadual;ano iniciais
PARA;PA;5;SAEB;2005;4.0;estadual;ano iniciais
PARA;PA;5;SAEB;2007;4.2;estadual;ano iniciais
PARA;PA;5;SAEB;2009;4.5;estadual;ano iniciais
PARA;PA;5;SAEB;2011;4.5;estadual;ano iniciais
PARA;PA;5;SAEB;2013;4.2;estadual;ano iniciais
PARA;PA;5;SAEB;2015;4.9;estadual;ano iniciais
PARA;PA;5;SAEB;2017;5.1;estadual;ano iniciais
PARA;PA;5;SAEB;2019;5.4;estadual;ano iniciais
PARA;PA;5;SAEB;2021;5.4;estadual;ano iniciais
PARA;PA;5;SAEB;2023;5.7;estadual;ano iniciais
PARA;PA;5;IDEB;2005;3.1;estadual;anos finais
PARA;PA;5;IDEB;2007;2.9;estadual;anos finais
PARA;PA;5;IDEB;2009;3.1;estadual;anos finais
PARA;PA;5;IDEB;2011;3.1;estadual;anos finais
PARA;PA;5;IDEB;2013;3.0;estadual;anos finais
PARA;PA;5;IDEB;2015;3.2;estadual;anos finais
PARA;PA;5;IDEB;2017;3.3;estadual;anos finais
PARA;PA;5;IDEB;2019;3.8;estadual;anos finais
PARA;PA;5;IDEB;2021;4.0;estadual;anos finais
PARA;PA;5;IDEB;2023;4.8;estadual;anos finais
PARA;PA;5;SAEB;2005;4.2;estadual;anos finais
PARA;PA;5;SAEB;2007;4.2;estadual;anos finais
PARA;PA;5;SAEB;2009;4.3;estadual;anos finais
PARA;PA;5;SAEB;2011;4.3;estadual;anos finais
PARA;PA;5;SAEB;2013;4.3;estadual;anos finais
PARA;PA;5;SAEB;2015;4.4;estadual;anos finais
PARA;PA;5;SAEB;2017;4.3;estadual;anos finais
PARA;PA;5;SAEB;2019;4.5;estadual;anos finais
PARA;PA;5;SAEB;2021;4.7;estadual;anos finais
PARA;PA;5;SAEB;2023;4.8;estadual;anos finais
PARA;PA;5;IDEB;2005;2.6;estadual;ensino médio
PARA;PA;5;IDEB;2007;2.3;estadual;ensino médio
PARA;PA;5;IDEB;2009;3.0;estadual;ensino médio
PARA;PA;5;IDEB;2011;2.8;estadual;ensino médio
PARA;PA;5;IDEB;2013;2.7;estadual;ensino médio
PARA;PA;5;IDEB;2015;3.0;estadual;ensino médio
PARA;PA;5;IDEB;2017;2.8;estadual;ensino médio
PARA;PA;5;IDEB;2019;3.2;estadual;ensino médio
PARA;PA;5;IDEB;2021;3.0;estadual;ensino médio
PARA;PA;5;IDEB;2023;4.3;estadual;ensino médio
PARA;PA;5;SAEB;2005;3.6;estadual;ensino médio
PARA;PA;5;SAEB;2007;3.7;estadual;ensino médio
PARA;PA;5;SAEB;2009;4.1;estadual;ensino médio
PARA;PA;5;SAEB;2011;3.7;estadual;ensino médio
PARA;PA;5;SAEB;2013;3.6;estadual;ensino médio
PARA;PA;5;SAEB;2015;4.0;estadual;ensino médio
PARA;PA;5;SAEB;2017;3.6;estadual;ensino médio
PARA;PA;5;SAEB;2019;3.9;estadual;ensino médio
PARA;PA;5;SAEB;2021;4.0;estadual;ensino médio
PARA;PA;5;SAEB;2023;4.3;estadual;ensino médio
PARAIBA;PB;14;IDEB;2005;3.0;estadual;ano iniciais
PARAIBA;PB;14;IDEB;2007;3.5;estadual;ano iniciais
PARAIBA;PB;14;IDEB;2009;3.7;estadual;ano iniciais
PARAIBA;PB;14;IDEB;2011;4.0;estadual;ano iniciais
PARAIBA;PB;14;IDEB;2013;4.2;estadual;ano iniciais
PARAIBA;PB;14;IDEB;2015;4.4;estadual;ano iniciais
PARAIBA;PB;14;IDEB;2017;4.7;estadual;ano iniciais
PARAIBA;PB;14;IDEB;2019;4.9;estadual;ano iniciais
PARAIBA;PB;14;IDEB;2021;5.1;estadual;ano iniciais
PARAIBA;PB;14;IDEB;2023;5.2;estadual;ano iniciais
PARAIBA;PB;14;SAEB;2005;4.0;estadual;ano iniciais
PARAIBA;PB;14;SAEB;2007;4.4;estadual;ano iniciais
PARAIBA;PB;14;SAEB;2009;4.6;estadual;ano iniciais
PARAIBA;PB;14;SAEB;2011;4.7;estadual;ano iniciais
PARAIBA;PB;14;SAEB;2013;4.7;estadual;ano iniciais
PARAIBA;PB;14;SAEB;2015;5.0;estadual;ano iniciais
PARAIBA;PB;14;SAEB;2017;5.2;estadual;ano iniciais
PARAIBA;PB;14;SAEB;2019;5.4;estadual;ano iniciais
PARAIBA;PB;14;SAEB;2021;5.2;estadual;ano iniciais
PARAIBA;PB;14;SAEB;2023;5.4;estadual;ano iniciais
PARAIBA;PB;14;IDEB;2005;2.5;estadual;anos finais
PARAIBA;PB;14;IDEB;2007;2.8;estadual;anos finais
PARAIBA;PB;14;IDEB;2009;2.8;estadual;anos finais
PARAIBA;PB;14;IDEB;2011;2.9;estadual;anos finais
PARAIBA;PB;14;IDEB;2013;3.0;estadual;anos finais
PARAIBA;PB;14;IDEB;2015;3.3;estadual;anos finais
PARAIBA;PB;14;IDEB;2017;3.4;estadual;anos finais
PARAIBA;PB;14;IDEB;2019;3.8;estadual;anos finais
PARAIBA;PB;14;IDEB;2021;4.6;estadual;anos finais
PARAIBA;PB;14;IDEB;2023;3.9;estadual;anos finais
PARAIBA;PB;14;SAEB;2005;3.9;estadual;anos finais
PARAIBA;PB;14;SAEB;2007;4.1;estadual;anos finais
PARAIBA;PB;14;SAEB;2009;4.2;estadual;anos finais
PARAIBA;PB;14;SAEB;2011;4.2;estadual;anos finais
PARAIBA;PB;14;SAEB;2013;4.2;estadual;anos finais
PARAIBA;PB;14;SAEB;2015;4.4;estadual;anos finais
PARAIBA;PB;14;SAEB;2017;4.5;estadual;anos finais
PARAIBA;PB;14;SAEB;2019;4.9;estadual;anos finais
PARAIBA;PB;14;SAEB;2021;4.7;estadual;anos finais
PARAIBA;PB;14;SAEB;2023;4.7;estadual;anos finais
PARAIBA;PB;14;IDEB;2005;2.6;estadual;ensino médio
PARAIBA;PB;14;IDEB;2007;2.9;estadual;ensino médio
PARAIBA;PB;14;IDEB;2009;3.0;estadual;ensino médio
PARAIBA;PB;14;IDEB;2011;2.9;estadual;ensino médio
PARAIBA;PB;14;IDEB;2013;3.0;estadual;ensino médio
PARAIBA;PB;14;IDEB;2015;3.1;estadual;ensino médio
PARAIBA;PB;14;IDEB;2017;3.1;estadual;ensino médio
PARAIBA;PB;14;IDEB;2019;3.6;estadual;ensino médio
PARAIBA;PB;14;IDEB;2021;3.9;estadual;ensino médio
PARAIBA;PB;14;IDEB;2023;3.6;estadual;ensino médio
PARAIBA;PB;14;SAEB;2005;3.5;estadual;ensino médio
PARAIBA;PB;14;SAEB;2007;3.8;estadual;ensino médio
PARAIBA;PB;14;SAEB;2009;4.0;estadual;ensino médio
PARAIBA;PB;14;SAEB;2011;3.9;estadual;ensino médio
PARAIBA;PB;14;SAEB;2013;3.8;estadual;ensino médio
PARAIBA;PB;14;SAEB;2015;3.9;estadual;ensino médio
PARAIBA;PB;14;SAEB;2017;3.9;estadual;ensino médio
PARAIBA;PB;14;SAEB;2019;4.3;estadual;ensino médio
PARAIBA;PB;14;SAEB;2021;4.1;estadual;ensino médio
PARAIBA;PB;14;SAEB;2023;4.3;estadual;ensino médio
PERNAMBUCO;PE;13;IDEB;2005;3.1;estadual;ano iniciais
PERNAMBUCO;PE;13;IDEB;2007;3.5;estadual;ano iniciais
PERNAMBUCO;PE;13;IDEB;2009;3.9;estadual;ano iniciais
PERNAMBUCO;PE;13;IDEB;2011;4.2;estadual;ano iniciais
PERNAMBUCO;PE;13;IDEB;2013;4.3;estadual;ano iniciais
PERNAMBUCO;PE;13;IDEB;2015;4.7;estadual;ano iniciais
PERNAMBUCO;PE;13;IDEB;2017;4.9;estadual;ano iniciais
PERNAMBUCO;PE;13;IDEB;2019;5.0;estadual;ano iniciais
PERNAMBUCO;PE;13;IDEB;2021;5.3;estadual;ano iniciais
PERNAMBUCO;PE;13;IDEB;2023;6.2;estadual;ano iniciais
PERNAMBUCO;PE;13;SAEB;2005;3.8;estadual;ano iniciais
PERNAMBUCO;PE;13;SAEB;2007;4.3;estadual;ano iniciais
PERNAMBUCO;PE;13;SAEB;2009;4.5;estadual;ano iniciais
PERNAMBUCO;PE;13;SAEB;2011;4.8;estadual;ano iniciais
PERNAMBUCO;PE;13;SAEB;2013;4.9;estadual;ano iniciais
PERNAMBUCO;PE;13;SAEB;2015;5.4;estadual;ano iniciais
PERNAMBUCO;PE;13;SAEB;2017;5.6;estadual;ano iniciais
PERNAMBUCO;PE;13;SAEB;2019;5.9;estadual;ano iniciais
PERNAMBUCO;PE;13;SAEB;2021;6.2;estadual;ano iniciais
PERNAMBUCO;PE;13;SAEB;2023;6.9;estadual;ano iniciais
PERNAMBUCO;PE;13;IDEB;2005;2.4;estadual;anos finais
PERNAMBUCO;PE;13;IDEB;2007;2.5;estadual;anos finais
PERNAMBUCO;PE;13;IDEB;2009;3.0;estadual;anos finais
PERNAMBUCO;PE;13;IDEB;2011;3.3;estadual;anos finais
PERNAMBUCO;PE;13;IDEB;2013;3.6;estadual;anos finais
PERNAMBUCO;PE;13;IDEB;2015;4.1;estadual;anos finais
PERNAMBUCO;PE;13;IDEB;2017;4.5;estadual;anos finais
PERNAMBUCO;PE;13;IDEB;2019;4.7;estadual;anos finais
PERNAMBUCO;PE;13;IDEB;2021;4.8;estadual;anos finais
PERNAMBUCO;PE;13;IDEB;2023;4.9;estadual;anos finais
PERNAMBUCO;PE;13;SAEB;2005;3.8;estadual;anos finais
PERNAMBUCO;PE;13;SAEB;2007;3.9;estadual;anos finais
PERNAMBUCO;PE;13;SAEB;2009;4.2;estadual;anos finais
PERNAMBUCO;PE;13;SAEB;2011;4.3;estadual;anos finais
PERNAMBUCO;PE;13;SAEB;2013;4.4;estadual;anos finais
PERNAMBUCO;PE;13;SAEB;2015;4.8;estadual;anos finais
PERNAMBUCO;PE;13;SAEB;2017;4.8;estadual;anos finais
PERNAMBUCO;PE;13;SAEB;2019;5.1;estadual;anos finais
PERNAMBUCO;PE;13;SAEB;2021;5.1;estadual;anos finais
PERNAMBUCO;PE;13;SAEB;2023;5.1;estadual;anos finais
PERNAMBUCO;PE;13;IDEB;2005;2.7;estadual;ensino médio
PERNAMBUCO;PE;13;IDEB;2007;2.7;estadual;ensino médio
PERNAMBUCO;PE;13;IDEB;2009;3.0;estadual;ensino médio
PERNAMBUCO;PE;13;IDEB;2011;3.1;estadual;ensino médio
PERNAMBUCO;PE;13;IDEB;2013;3.6;estadual;ensino médio
PERNAMBUCO;PE;13;IDEB;2015;3.9;estadual;ensino médio
PERNAMBUCO;PE;13;IDEB;2017;4.0;estadual;ensino médio
PERNAMBUCO;PE;13;IDEB;2019;4.4;estadual;ensino médio
PERNAMBUCO;PE;13;IDEB;2021;4.4;estadual;ensino médio
PERNAMBUCO;PE;13;IDEB;2023;4.5;estadual;ensino médio
PERNAMBUCO;PE;13;SAEB;2005;3.7;estadual;ensino médio
PERNAMBUCO;PE;13;SAEB;2007;3.7;estadual;ensino médio
PERNAMBUCO;PE;13;SAEB;2009;3.9;estadual;ensino médio
PERNAMBUCO;PE;13;SAEB;2011;3.9;estadual;ensino médio
PERNAMBUCO;PE;13;SAEB;2013;4.2;estadual;ensino médio
PERNAMBUCO;PE;13;SAEB;2015;4.4;estadual;ensino médio
PERNAMBUCO;PE;13;SAEB;2017;4.3;estadual;ensino médio
PERNAMBUCO;PE;13;SAEB;2019;4.7;estadual;ensino médio
PERNAMBUCO;PE;13;SAEB;2021;4.6;estadual;ensino médio
PERNAMBUCO;PE;13;SAEB;2023;4.7;estadual;ensino médio
PIAUI;PI;26;IDEB;2005;2.6;estadual;ano iniciais
PIAUI;PI;26;IDEB;2007;3.2;estadual;ano iniciais
PIAUI;PI;26;IDEB;2009;3.8;estadual;ano iniciais
PIAUI;PI;26;IDEB;2011;4.1;estadual;ano iniciais
PIAUI;PI;26;IDEB;2013;4.5;estadual;ano iniciais
PIAUI;PI;26;IDEB;2015;4.6;estadual;ano iniciais
PIAUI;PI;26;IDEB;2017;5.5;estadual;ano iniciais
PIAUI;PI;26;IDEB;2019;6.0;estadual;ano iniciais
PIAUI;PI;26;IDEB;2021;6.1;estadual;ano iniciais
PIAUI;PI;26;IDEB;2023;6.4;estadual;ano iniciais
PIAUI;PI;26;SAEB;2005;3.7;estadual;ano iniciais
PIAUI;PI;26;SAEB;2007;4.3;estadual;ano iniciais
PIAUI;PI;26;SAEB;2009;4.8;estadual;ano iniciais
PIAUI;PI;26;SAEB;2011;4.9;estadual;ano iniciais
PIAUI;PI;26;SAEB;2013;5.2;estadual;ano iniciais
PIAUI;PI;26;SAEB;2015;5.5;estadual;ano iniciais
PIAUI;PI;26;SAEB;2017;6.2;estadual;ano iniciais
PIAUI;PI;26;SAEB;2019;6.4;estadual;ano iniciais
PIAUI;PI;26;SAEB;2021;6.2;estadual;ano iniciais
PIAUI;PI;26;SAEB;2023;6.5;estadual;ano iniciais
PIAUI;PI;26;IDEB;2005;2.6;estadual;anos finais
PIAUI;PI;26;IDEB;2007;3.1;estadual;anos finais
PIAUI;PI;26;IDEB;2009;3.4;estadual;anos finais
PIAUI;PI;26;IDEB;2011;3.6;estadual;anos finais
PIAUI;PI;26;IDEB;2013;3.5;estadual;anos finais
PIAUI;PI;26;IDEB;2015;3.8;estadual;anos finais
PIAUI;PI;26;IDEB;2017;4.0;estadual;anos finais
PIAUI;PI;26;IDEB;2019;4.3;estadual;anos finais
PIAUI;PI;26;IDEB;2021;4.9;estadual;anos finais
PIAUI;PI;26;IDEB;2023;5.2;estadual;anos finais
PIAUI;PI;26;SAEB;2005;3.9;estadual;anos finais
PIAUI;PI;26;SAEB;2007;4.2;estadual;anos finais
PIAUI;PI;26;SAEB;2009;4.4;estadual;anos finais
PIAUI;PI;26;SAEB;2011;4.5;estadual;anos finais
PIAUI;PI;26;SAEB;2013;4.5;estadual;anos finais
PIAUI;PI;26;SAEB;2015;4.7;estadual;anos finais
PIAUI;PI;26;SAEB;2017;4.9;estadual;anos finais
PIAUI;PI;26;SAEB;2019;5.0;estadual;anos finais
PIAUI;PI;26;SAEB;2021;5.0;estadual;anos finais
PIAUI;PI;26;SAEB;2023;5.3;estadual;anos finais
PIAUI;PI;26;IDEB;2005;2.3;estadual;ensino médio
PIAUI;PI;26;IDEB;2007;2.5;estadual;ensino médio
PIAUI;PI;26;IDEB;2009;2.7;estadual;ensino médio
PIAUI;PI;26;IDEB;2011;2.9;estadual;ensino médio
PIAUI;PI;26;IDEB;2013;3.0;estadual;ensino médio
PIAUI;PI;26;IDEB;2015;3.2;estadual;ensino médio
PIAUI;PI;26;IDEB;2017;3.3;estadual;ensino médio
PIAUI;PI;26;IDEB;2019;3.7;estadual;ensino médio
PIAUI;PI;26;IDEB;2021;4.0;estadual;ensino médio
